acceleration_z (Std),speed (Std),speed (Skew),bearing (Std),second (Max),car_model,label
0.768547083,3.071831792,0.80407089,114.858961,403,Toyota,0
0.788832311,5.526050223,0.413472176,97.15700333,569,Toyota,0
2.237745887,7.184231049,0.621928096,110.0574814,1056,Toyota,0
0.767929966,5.11123811,-0.089604311,129.545089,279,Toyota,0
0.69508931,9.197313636,0.423044473,110.9167436,943,Toyota,0
1.666595834,5.74005447,0.511490107,115.1024605,867,Toyota,0
1.033668306,5.94874325,0.53776145,104.9798552,718,Toyota,0
0.99724567,7.762684918,0.135994345,81.3886724,1034,Toyota,0
0.843516468,3.965569379,0.438818604,107.5221442,767,Toyota,0
2.214454029,5.703824674,0.716289401,98.69329536,898,Toyota,0
0.859025405,8.307773574,0.121930666,80.31025028,1798,Toyota,1
0.929484904,3.467980755,1.537701249,65.4737456,1124,Toyota,1
1.176885572,9.520474645,0.159273982,77.85896172,1221,Toyota,0
0.961769723,8.164766585,0.383358151,77.28076187,1542,Toyota,0
0.709146791,5.078759286,-0.108451605,36.30143805,1289,Toyota,0
0.846276199,9.301715901,0.223156646,85.8027645,1183,Toyota,0
1.45451511,8.344008457,0.656915367,108.3373533,1050,Toyota,0
1.583059616,7.832259006,-0.527901769,117.4161561,552,Toyota,0
1.07505226,7.777678793,0.386014283,73.6396996,1267,Toyota,1
1.173025955,10.0746676,0.027158521,131.0725101,164,Toyota,0
0.783269027,2.952736155,-0.614929497,35.05071551,284,Toyota,0
1.117672692,5.233839486,-0.161679476,40.54207568,282,Toyota,0
0.891465546,6.441965659,0.698207915,59.73642254,1320,Toyota,1
1.157089162,5.07612811,0.872129261,109.521943,968,Toyota,1
0.813171862,7.220822975,-0.01511674,110.7752958,1585,Toyota,0
0.759805717,3.217247366,1.21734035,88.19383254,300,Toyota,0
5.1824974,5.302320142,1.078907609,98.96347746,734,Toyota,0
0.977936975,7.222636598,-0.136765927,143.6799845,1125,Toyota,0
1.276325975,7.339114861,-0.666160285,56.45093309,823,Toyota,0
1.041188727,7.598589874,-0.039810337,52.41549721,673,Toyota,0
0.92901472,9.265591376,-0.194069818,63.20358683,1754,Toyota,1
0.888393711,5.182371275,0.885626793,109.7994774,628,Toyota,0
0.918432671,5.116227696,0.412644207,80.87636422,1499,Toyota,0
0.866961145,4.535006737,0.85458976,118.2687431,568,Toyota,1
1.483865518,3.92352582,0.498786181,117.7790514,448,Toyota,0
1.176559687,5.743339361,0.211420089,78.11232934,673,Toyota,0
0.907361766,6.078752678,0.23755224,103.1339604,1154,Toyota,0
1.061171913,4.760152855,0.312195212,107.9700738,310,Toyota,0
1.564611523,6.78640445,1.027288675,128.0651705,568,Toyota,0
1.494484113,7.135627355,0.5990569,114.1820949,1814,Toyota,1
1.136480932,4.456487968,0.317728102,81.98447946,509,Toyota,0
0.698583977,8.224717459,-1.059220195,55.95310788,884,Toyota,0
0.984314281,8.492224636,0.019553173,66.09246693,1569,Toyota,0
1.302492999,4.505496472,0.693057954,74.94281634,1739,Toyota,0
0.484696078,7.149323907,-0.354538828,117.6843292,1724,Toyota,0
0.777406587,5.426166399,1.204924822,107.5149971,927,Toyota,0
1.076131169,5.126351563,1.096875787,106.499883,494,Toyota,0
1.218561075,7.633275751,0.613443136,113.3915516,1433,Toyota,0
1.747096211,4.754818398,0.04311347,108.8728904,314,Mercedes-Benz,0
0.820141506,7.650346243,0.522443354,77.35579805,1192,Mercedes-Benz,0
1.919077846,7.830213637,0.518958211,89.06339849,1253,Mercedes-Benz,0
0.893183737,3.33745161,1.731395245,117.3270378,539,Mercedes-Benz,0
1.16542801,2.49962166,-1.048667789,9.32523703,164,Mercedes-Benz,0
2.325735841,7.592998405,0.784162223,122.0264681,1303,Mercedes-Benz,0
0.955500434,4.146744014,1.499726057,100.8564566,565,Mercedes-Benz,0
0.57462209,3.687652549,0.565173149,100.5878698,207,Mercedes-Benz,1
1.435637872,5.735977076,0.051344201,108.8954592,192,Mercedes-Benz,0
0.678136559,4.273298918,0.218151122,89.89377501,327,Mercedes-Benz,0
0.79022851,7.857359115,0.61231482,77.08402972,1094,Mercedes-Benz,0
1.133399703,9.495752802,-0.813469231,123.0616624,1041,Mercedes-Benz,1
1.359517476,7.333853958,0.176552817,48.48546314,645,Mercedes-Benz,0
1.079587635,6.813424925,0.332814813,87.46997775,654,Mercedes-Benz,0
1.116770427,4.065695233,0.342747271,102.6796348,525,Mercedes-Benz,0
0.825963145,3.550400096,0.608985841,27.84096638,164,Mercedes-Benz,0
0.573458156,5.02276979,-1.08142221,122.258543,898,Mercedes-Benz,0
1.214284316,7.430954325,-0.226349324,76.88676475,704,Mercedes-Benz,0
3.338632183,2.99645669,1.170398116,94.10889181,1216,Mercedes-Benz,1
0.835461254,5.872389397,0.526759565,80.63574163,875,Mercedes-Benz,0
0.700845454,6.6415343,0.294501483,128.2165272,704,Mercedes-Benz,0
0.887249252,3.812513701,1.11519134,116.0655157,134,Mercedes-Benz,0
1.123303969,4.88660588,0.844694793,114.6435015,1314,Mercedes-Benz,1
0.865954818,4.128408836,0.691177368,129.8448461,1106,Mercedes-Benz,1
1.069792024,6.456378157,-0.730626881,83.28803328,884,Mercedes-Benz,0
0.586417552,4.146879739,-1.340776682,32.40146737,222,Mercedes-Benz,0
0.65296142,7.605900022,-0.324528247,133.1103896,1063,Mercedes-Benz,0
0.954315256,6.040341624,0.30093506,65.55907683,734,Mercedes-Benz,0
1.125265733,6.58553824,0.512352645,114.7738318,858,Mercedes-Benz,0
0.874772493,4.544067565,0.762522697,93.68900054,638,Mercedes-Benz,0
1.264693881,5.397561948,0.536408722,62.67774504,1462,Mercedes-Benz,1
0.934763354,7.950669646,1.216542721,120.1043268,1164,Mercedes-Benz,1
1.001625415,5.455424671,0.506739974,56.8999224,610,Mercedes-Benz,0
0.959061619,8.288115026,-0.683519602,119.0717955,809,Mercedes-Benz,0
0.998696161,6.727737149,0.148172915,67.03733839,404,Mercedes-Benz,0
1.148158392,3.451432153,0.25341624,103.7436325,495,Mercedes-Benz,0
0.976583218,5.177966409,0.315976828,86.14276615,548,Mercedes-Benz,0
1.187366588,6.278958572,0.133225158,83.27137972,1018,Mercedes-Benz,0
1.066550492,6.971976797,1.022239327,144.8742182,716,Mercedes-Benz,0
0.739960694,5.223105036,0.927249551,88.2323104,825,Mercedes-Benz,1
1.228815141,8.92986724,-0.040453646,94.38244828,1057,Mercedes-Benz,0
0.963215637,6.311754169,-1.227602601,71.35352332,1004,Mercedes-Benz,0
0.786287617,9.494683735,-0.058243293,102.6363812,1650,Mercedes-Benz,1
1.029406604,9.683599891,0.839911461,77.6369909,1214,Mercedes-Benz,1
1.263255196,9.311331818,-0.180539697,104.3934038,1035,Mercedes-Benz,0
0.887740926,5.618014583,0.33975786,64.61732006,779,Mercedes-Benz,0
0.820570625,4.172307012,0.418676108,99.47874614,823,Mercedes-Benz,0
0.772327518,6.354444187,0.324286014,89.869151,1446,Mercedes-Benz,0
0.664261502,6.480939046,0.512851775,78.972571,1650,Mercedes-Benz,0
0.743308114,4.082223869,0.191926092,112.7916764,163,Mercedes-Benz,0
1.155877483,2.965651049,-1.958182335,21.40081224,194,Mercedes-Benz,0
1.059944876,4.462296226,-0.422840029,59.94939394,220,Mercedes-Benz,0
0.881756104,5.00506373,0.839202464,83.42036531,643,Mercedes-Benz,0
0.819408228,4.323928057,1.03506434,84.00433225,973,Mercedes-Benz,0
0.700444888,4.041131796,0.548684776,148.3413489,298,Mercedes-Benz,0
0.862676651,5.410404795,1.027433753,103.4128892,1852,Mercedes-Benz,1
1.521203289,6.370511369,0.763233781,112.600911,960,Mercedes-Benz,0
1.035504809,7.643578444,-0.236039817,124.8708869,1481,Mercedes-Benz,0
0.869068366,7.789279469,-0.447915137,81.36588387,263,Mercedes-Benz,0
1.205605493,6.258449907,0.302414954,125.1083219,868,Mercedes-Benz,0
0.871954172,8.018563685,-1.017213464,110.816888,1691,Mercedes-Benz,1
0.983074642,6.672268089,0.328527808,89.7800862,1180,Mercedes-Benz,0
1.110275843,4.873815653,0.607765079,22.55204862,164,Mercedes-Benz,0
0.731167031,4.754600242,0.56129545,138.4487595,638,Mercedes-Benz,0
1.037977648,6.555510535,0.673650384,102.7525389,1856,Mercedes-Benz,1
1.008708198,5.07714566,0.59559685,65.66385542,443,Mercedes-Benz,0
1.024137482,5.812386862,0.580389678,103.6265236,763,Mercedes-Benz,1
1.066554751,8.319736109,0.237729937,69.28545755,2459,Mercedes-Benz,1
1.275127228,7.914777837,-0.29749614,98.17532024,539,Mercedes-Benz,0
0.977373035,5.548256711,-0.618441582,51.85140758,329,Mercedes-Benz,0
0.900949989,5.416844852,0.020446446,105.1689514,582,Mercedes-Benz,0
1.505784407,8.625543148,0.245283544,136.4019367,1424,Mercedes-Benz,0
0.745510718,3.892083235,0.983882189,105.8072691,1299,Mercedes-Benz,0
1.134591568,8.301303519,0.120368615,55.52585552,779,Mercedes-Benz,1
0.762886669,4.329304875,1.116949797,33.82973283,342,Mercedes-Benz,0
0.957662317,6.51338955,1.169436693,91.00765609,657,Mercedes-Benz,0
0.832081298,8.551849612,0.596956611,88.09780215,1199,Mercedes-Benz,0
1.292567408,6.128976197,0.710613668,95.53359884,607,Mercedes-Benz,0
0.938104399,5.134375223,0.904744983,125.5751996,687,Mercedes-Benz,0
0.739901964,6.127109851,0.064611576,151.3471365,1467,Mercedes-Benz,1
0.828153228,4.036789853,1.39244616,119.1566674,312,Mercedes-Benz,0
0.683539425,7.854376054,-0.242205903,99.31046544,1634,Mercedes-Benz,0
6.635172192,4.357368035,1.658235192,112.7669008,1833,Mercedes-Benz,1
1.243578776,6.381991841,0.293355167,125.0219597,179,Mercedes-Benz,0
1.063033493,6.072705751,1.229580879,29.01801068,630,Mercedes-Benz,0
0.691471521,5.484554847,1.069283605,118.848122,492,Mercedes-Benz,0
0.879589614,8.267011857,-0.620888293,70.47551074,734,Mercedes-Benz,0
1.407748495,7.823994481,0.081951857,105.8794745,734,Mercedes-Benz,0
0.685254946,4.25566077,0.71783334,99.1794528,625,Mercedes-Benz,0
1.586710154,3.817344034,0.574042797,113.9253582,1455,Mercedes-Benz,1
1.092149978,8.377993184,-0.343139172,103.7551692,1407,Mercedes-Benz,0
1.024548116,7.457342444,0.785885751,79.26042955,1708,Mercedes-Benz,0
1.252216884,6.696236327,0.571543813,116.2678009,913,Mercedes-Benz,1
0.903690754,4.445724808,1.277249813,88.31282264,509,Mercedes-Benz,0
0.810636013,4.673898506,0.783299565,105.2538215,584,Mercedes-Benz,0
0.866588526,10.83481423,-0.252388299,44.69235198,958,Mercedes-Benz,0
1.639326859,5.651890607,0.715976477,89.05142419,463,Mercedes-Benz,0
1.024178015,4.342390207,0.719816983,107.1515676,1062,Mercedes-Benz,0
0.839832413,9.355486026,-0.106654227,66.7630478,1334,Mercedes-Benz,0
1.38613608,3.610543309,-0.239121974,113.9055892,298,Mercedes-Benz,0
0.919551029,3.507332094,0.279356807,123.7914613,403,Mercedes-Benz,1
0.758298987,4.969022832,0.670649409,112.8864833,1054,Mercedes-Benz,0
1.432580761,5.470354721,0.844931483,126.0671935,449,Mercedes-Benz,1
0.829154786,6.147925147,0.504755855,127.6278664,627,Mercedes-Benz,1
1.033164514,5.140929911,0.870999753,72.10844967,860,Mercedes-Benz,0
1.749016981,3.804325284,0.975213468,55.67623004,613,Mercedes-Benz,0
1.063427945,8.053953392,-0.132935584,83.16421129,852,Mercedes-Benz,0
1.729954504,6.537862525,0.562139452,41.90637575,527,Mercedes-Benz,0
0.896004817,7.328931908,0.717245996,118.1198701,1154,Mercedes-Benz,1
1.455329227,4.217344692,-0.117555022,39.21538132,134,Mercedes-Benz,0
1.507650597,6.369596442,0.547402918,91.75971904,1679,Mercedes-Benz,1
1.085545219,2.147717203,0.474886239,24.23370851,132,Mercedes-Benz,0
1.657983201,7.363188117,0.32752341,71.73196237,1305,Mercedes-Benz,1
1.064078198,4.949389543,0.440897554,131.4691153,1437,Mercedes-Benz,1
0.783525657,8.659694804,-0.328584999,72.68617792,1137,Mercedes-Benz,0
0.94199761,5.51636551,-0.163334176,100.0591622,1611,Mercedes-Benz,0
1.330975222,6.710495134,-0.36399284,108.2014771,1284,Mercedes-Benz,1
1.587009082,9.265985857,0.080527827,130.6310215,1379,Mercedes-Benz,0
0.89257769,4.196412486,0.861177444,73.78763258,1468,Mercedes-Benz,1
0.917043531,8.234791363,-0.098680921,72.46616789,645,Mercedes-Benz,0
0.937189716,6.1625647,-0.580681026,100.5831473,1011,Mercedes-Benz,0
0.752397169,8.04874592,-0.679110587,73.49858208,1262,Mercedes-Benz,0
1.288136528,6.470220169,0.34858036,93.6723761,1018,Mercedes-Benz,0
0.68914975,5.618826207,0.92417866,118.4349754,373,Mercedes-Benz,0
1.151995776,5.65622825,0.599691033,108.2807163,1004,Mercedes-Benz,1
0.783185157,6.734812267,0.607776642,154.7633617,356,Mercedes-Benz,0
0.779423261,5.207486838,0.528078675,111.7355196,989,Mercedes-Benz,0
1.202623268,5.065463629,0.754893839,119.441315,883,Mercedes-Benz,1
0.872472673,6.127645635,0.154146478,66.56181646,794,Mercedes-Benz,1
0.855265516,6.106711461,0.241821066,73.98800394,1882,Mercedes-Benz,1
0.866022579,8.624953135,0.405522585,98.91030284,1274,Mercedes-Benz,1
0.82774576,4.36120785,0.338773549,81.26774395,734,Mercedes-Benz,0
0.990871394,7.924379016,-0.717411458,47.85247104,748,Mercedes-Benz,0
0.756999699,3.937142359,1.231991768,98.30316404,417,Mercedes-Benz,0
0.684325113,5.444242121,0.234904915,82.78285973,254,Mercedes-Benz,0
1.276598582,5.258808473,1.682444096,99.58797258,642,Mercedes-Benz,1
0.899750008,4.877715982,0.462227285,68.74848668,1038,Mercedes-Benz,0
6.04105955,6.084008954,0.457629263,129.6738277,1604,Mercedes-Benz,1
0.770753339,5.260071842,0.923106134,73.65528915,1258,Mercedes-Benz,0
1.309972467,2.92296721,-0.356280714,65.928452,741,Chevrolet,0
0.688366449,4.218490483,0.892991722,79.80908449,1204,Chevrolet,0
0.904303867,7.284239891,0.611115634,97.97799898,2156,Chevrolet,0
0.562507955,7.93701998,-0.010621993,88.69842153,1863,Chevrolet,1
0.967331074,8.426749282,0.096894704,28.23374597,528,Chevrolet,0
0.651699299,7.845780459,-0.259748697,114.323818,1821,Chevrolet,0
0.889601569,3.351757436,0.09065716,44.70343191,974,Chevrolet,0
0.836761461,5.474250819,0.292099953,53.72787472,1156,Chevrolet,0
0.949868297,8.127930474,-0.111330315,87.91412319,1058,Chevrolet,0
0.876907618,8.089667447,0.228174001,61.96140033,957,Chevrolet,0
0.992201348,10.9577681,0.027288409,129.4006716,1214,Chevrolet,1
3.208935392,2.494816598,0.979983985,66.55577721,2302,Chevrolet,1
0.812177335,6.575012621,-0.115078092,35.95715534,599,Chevrolet,0
1.164928885,11.26170997,0.159892157,74.52248722,1378,Chevrolet,0
1.283119382,7.193518146,-0.125524372,83.95557113,239,Chevrolet,0
0.776546209,5.045050014,-0.629255474,91.03302697,419,Chevrolet,0
0.876364264,4.40766368,1.32379818,71.87036826,1362,Chevrolet,0
0.670745266,6.380956204,-1.45952642,50.09136398,1184,Chevrolet,0
0.607536537,4.724612507,0.344282538,87.90333602,1034,Chevrolet,0
0.628173092,6.893345113,0.715204179,83.99784775,1574,Chevrolet,1
1.16924219,5.912165957,0.224639118,142.7713829,268,Chevrolet,0
0.778440113,8.198188292,-0.517269909,77.63342767,1214,Chevrolet,0
1.123385257,7.155879029,0.277942955,99.27073305,408,Chevrolet,0
0.849969694,7.549849459,-0.601260841,75.34763544,808,Chevrolet,1
1.518240687,7.518391411,0.738956213,110.9113823,1496,Chevrolet,1
0.954905829,6.684115722,0.766566694,84.10659218,1649,Chevrolet,0
0.677912507,3.74883117,0.820925534,44.51349184,298,Chevrolet,0
0.774373271,5.130136888,0.165130362,103.8477126,554,Chevrolet,0
1.316837778,4.727878187,0.403633356,41.15391994,489,Chevrolet,0
0.708285304,4.652737434,1.157283068,79.6980482,1376,Chevrolet,1
0.898340388,6.813820451,-0.247254103,116.4731403,1553,Chevrolet,0
4.617582562,5.515457557,0.596068919,102.7579056,1478,Chevrolet,1
0.967883894,6.60791911,-0.214271218,50.94487393,733,Chevrolet,0
1.044024841,6.660039567,-0.822607696,61.21443239,1941,Chevrolet,0
0.839719246,8.294006891,1.056151748,113.3797228,909,Chevrolet,0
1.122417628,6.719259144,0.440838516,133.9609722,791,Chevrolet,0
1.724275919,4.993378194,-0.086587571,97.14595626,555,Chevrolet,0
1.433387906,8.76048975,-0.496422559,54.64542575,224,Chevrolet,0
0.598933495,4.617146211,2.376234055,101.843625,344,Chevrolet,0
1.096800815,7.619472056,0.081816293,125.4693363,718,Chevrolet,0
0.695248813,4.108408565,1.75343132,116.6144679,582,Chevrolet,1
0.767061017,7.063428261,0.74593997,102.6231925,1078,Chevrolet,0
0.744632332,5.432704526,0.249527842,56.4097625,403,Chevrolet,1
1.08950328,7.909895578,-0.582397759,67.46273307,1888,Chevrolet,1
0.930714826,5.599003329,0.209584609,114.0052134,612,Chevrolet,0
1.032267099,5.508669289,0.1568878,109.9271481,614,Chevrolet,1
1.05273959,6.69868838,0.251901358,127.4377143,582,Chevrolet,0
1.147684238,7.783408277,-0.016177095,81.16043782,1199,Chevrolet,0
0.768749895,5.830580945,0.532862663,86.21908964,1363,Chevrolet,1
0.729359209,3.67325465,1.072550058,80.46957967,479,Chevrolet,0
1.144845056,7.514298299,-0.305132598,35.20722118,509,Chevrolet,0
1.044765837,7.898194732,0.087218538,108.8232732,735,Chevrolet,0
0.93942179,9.628439018,-0.254436135,90.95052518,1618,Chevrolet,0
0.958140462,4.680460068,1.038554192,105.200828,673,Chevrolet,0
1.130603091,7.27084827,0.762327433,129.2496373,1033,Chevrolet,0
1.13043275,6.931867073,0.584777772,108.9900387,1499,Chevrolet,1
4.383839873,3.695728437,1.844908237,94.96136895,958,Chevrolet,0
0.966077068,5.131692526,0.310484469,125.310109,852,Chevrolet,0
0.71234312,2.4954129,-2.841022253,146.9614238,220,Chevrolet,0
0.902647864,6.798734159,-1.723925114,47.00950898,612,Chevrolet,0
0.822765913,8.746112568,-0.321134001,80.05099841,1066,Chevrolet,0
0.918789554,4.208826722,1.084507227,95.43053089,670,Chevrolet,0
0.863382983,4.787749827,0.40643087,49.25825066,2288,Chevrolet,0
0.92957713,5.872383711,0.318032652,114.4477488,748,Chevrolet,0
0.854506573,3.24895129,0.860866189,120.4169451,336,Chevrolet,1
0.866904938,5.390869198,0.31695199,44.72857949,781,Chevrolet,0
0.714869278,5.715238947,0.727574289,124.5159268,569,Chevrolet,0
0.724675147,7.018907342,0.635351956,75.3720828,793,Chevrolet,1
0.643935568,4.825130071,1.144270778,115.6199922,1093,Chevrolet,1
1.136028403,8.216621564,-0.277116567,84.30469355,1046,Chevrolet,0
1.545563504,6.346263592,-0.036140252,79.60985756,852,Chevrolet,0
1.065041945,5.728989992,-0.166530907,30.2068798,134,Chevrolet,0
1.049910888,6.181213915,-0.023847912,79.45494494,671,Chevrolet,0
1.094088344,4.745628281,0.536685526,85.34680242,193,Chevrolet,1
1.799487886,7.327982931,-1.078391671,150.9692676,221,Chevrolet,0
1.968874271,8.004723622,-0.965212703,37.60909693,597,Chevrolet,0
1.099991847,7.681389418,-0.280869812,120.4143358,2030,Chevrolet,0
1.078396241,7.729077827,-0.281113327,91.06952825,904,Chevrolet,1
0.704015193,6.241965688,0.019026073,91.14870638,895,Chevrolet,0
1.151462476,6.089506537,0.545559287,67.78274578,673,Chevrolet,0
1.10689593,6.930597931,-0.112880789,97.1245012,674,Chevrolet,0
1.363957288,4.52572155,1.368769765,121.656041,408,Chevrolet,1
1.069675729,6.082891259,0.635058522,126.9745137,1301,Chevrolet,1
0.957423883,7.567347588,-0.061431546,62.23315267,581,Chevrolet,0
1.125600834,8.96123714,0.020231197,80.92259948,989,Chevrolet,0
0.631869611,6.643508368,0.180506319,101.0725239,1433,Chevrolet,0
1.101184665,8.243472781,-0.033036783,93.9962389,599,Chevrolet,0
0.911962661,6.771025423,0.299412191,64.22087532,566,Chevrolet,0
0.904899555,3.957194281,1.081237555,149.6431597,1510,Chevrolet,0
1.389984298,6.286555741,0.667340517,98.45519973,1346,Chevrolet,0
0.818215741,7.11441426,0.03421982,59.73317444,1078,Chevrolet,0
1.180126367,8.678628037,-0.172115877,91.37273158,1169,Chevrolet,1
1.377200104,5.775350465,0.719729125,115.1645208,687,Chevrolet,0
2.339564874,6.007240604,0.188445091,125.4927858,1057,Chevrolet,1
0.845389116,4.302606837,1.042852163,95.65427339,764,Chevrolet,1
1.348164983,3.895669142,1.480099559,111.8831786,733,Chevrolet,1
0.927871135,7.073310471,0.094991125,99.05431061,914,Chevrolet,1
1.096619181,7.990315389,-0.103130974,62.91095461,674,Chevrolet,0
1.14398803,4.059736658,1.024840474,98.61246008,704,Chevrolet,0
0.751960285,8.509973405,-0.198099032,107.9864776,1648,Chevrolet,1
0.825685038,4.957581369,1.210716367,126.6120767,1606,Chevrolet,0
1.107340522,6.050415975,0.169661611,79.63595252,209,Chevrolet,1
0.992483097,5.122081734,0.811719775,102.9655716,552,Chevrolet,0
1.242951401,6.644681374,-0.678054452,133.2808285,1693,Chevrolet,0
1.038659159,8.785939645,0.41003716,94.19282417,1049,Chevrolet,1
1.166415321,5.944155052,0.519054174,116.9888579,1213,Chevrolet,0
0.900264577,5.318587349,1.495678067,126.0909819,684,Chevrolet,1
0.666911727,2.455384638,0.898115456,115.3921949,270,Chevrolet,0
1.054089658,6.819241576,-0.510738134,82.91210096,2234,Chevrolet,1
0.875868107,7.572421414,0.297883511,82.98939108,1810,Chevrolet,0
0.962318132,6.813224378,-0.581138611,16.11645165,1037,Chevrolet,0
0.921342798,6.695483005,-0.261148274,76.32066977,1059,Chevrolet,0
1.478628386,6.528342954,0.413644791,109.2051779,552,Chevrolet,0
0.795798613,8.642450647,-0.349222034,102.1258022,884,Chevrolet,0
0.684146403,4.020631653,0.980601668,96.13562442,142,Chevrolet,0
0.916735217,4.135606441,0.225909814,76.18623507,698,Chevrolet,0
0.905394706,6.771421273,0.822874904,119.0601188,506,Chevrolet,0
0.872553554,7.974339027,-0.058570288,106.6002409,1664,Chevrolet,1
1.107888654,9.94126006,-0.121526703,104.4606688,778,Chevrolet,0
0.82970564,2.998926928,2.146045446,93.26006742,598,Chevrolet,0
1.377244865,8.268050711,-0.36382094,81.6859171,964,Chevrolet,1
0.785568796,5.357420681,0.383247226,66.45147738,162,Chevrolet,0
0.931700383,5.816075094,0.756857216,89.78142117,687,Chevrolet,0
1.218926477,5.91665054,0.723160267,91.51981184,1139,Chevrolet,0
0.692265308,3.903021248,1.855933785,81.32717262,838,Chevrolet,1
1.124091916,7.74424675,0.024060043,114.7995107,1589,Chevrolet,1
1.273216734,10.32081818,0.280159235,67.93801466,1169,Chevrolet,1
1.060624802,9.50129345,-0.808172405,80.03000994,1242,Chevrolet,1
0.75775024,6.088896767,-0.211262494,78.66038837,1261,Chevrolet,0
1.763998359,10.18793247,-0.221544772,65.70889857,1384,Chevrolet,1
0.73062406,5.3492096,0.760945916,129.0661244,689,Chevrolet,0
1.711660805,9.405408934,-0.91009748,86.08426395,1048,Toyota,0
1.09453348,6.263166492,0.122406781,137.8865051,563,Toyota,0
0.704179121,3.20949069,0.904812932,72.5214323,388,Toyota,0
4.794899046,2.001490313,1.017039895,96.23863395,1229,Toyota,1
0.977959349,5.306075092,0.142226264,64.45841044,899,Toyota,0
4.729224998,3.845607069,1.517431736,104.5101659,1178,Toyota,1
0.997813719,8.621219238,0.63164264,84.94184994,1302,Toyota,0
0.809905554,3.531596935,1.110027909,104.9973439,448,Toyota,0
0.842714073,5.600151781,-0.237088621,25.45099625,733,Toyota,0
0.688697398,3.715613104,0.767369926,88.99951414,641,Toyota,0
0.750547262,5.669574924,0.609010458,134.9189687,763,Toyota,0
1.471739535,3.163584294,-0.5201841,52.79666935,179,Toyota,0
1.024859647,9.433617668,0.016298056,84.71458719,1449,Toyota,0
1.151264541,8.84487594,-0.024130655,70.59721002,2369,Toyota,1
0.891944425,9.48827177,0.100874901,58.57371974,733,Toyota,0
1.201487559,5.038086541,0.286194116,50.16001249,1034,Toyota,0
1.142108802,7.980882185,-0.884516418,85.69326282,1211,Toyota,0
1.01283815,5.344414285,0.641339183,85.95652845,819,Toyota,0
1.156808331,8.426882288,-0.717375755,67.47724765,463,Toyota,0
0.833820759,4.667592491,0.973226428,114.9606067,595,Toyota,0
0.677518625,7.674845184,0.614319742,90.13670949,1213,Toyota,1
0.885886096,10.63425826,-0.691772759,59.1618686,1631,Toyota,0
1.333997052,5.042793093,0.568477452,113.1094462,1048,Toyota,1
0.765384614,5.361458934,0.939580083,117.6495106,1084,Toyota,0
0.729825571,8.000481333,0.733267963,67.62400532,1377,Toyota,0
0.859100617,4.650335113,0.525883079,125.9906432,824,Toyota,0
1.272332587,9.985019546,-0.281311512,58.13011476,1049,Toyota,1
1.472382134,5.799374927,-0.119220875,51.56470171,192,Toyota,0
1.358028417,6.894053939,0.198020369,97.51466623,719,Toyota,0
0.780397868,5.172818442,-0.246443987,34.97162411,478,Toyota,0
0.588997729,8.474074995,-0.042695887,128.1671122,1542,Toyota,0
1.230703854,6.3016055,1.081632614,79.15571469,1076,Toyota,1
1.502825179,5.225738719,0.921268523,110.5444886,555,Toyota,0
1.065584501,6.514157384,0.537706196,135.1196113,1062,Toyota,0
0.839606877,7.694935521,-0.263980687,59.13792044,678,Toyota,0
0.689741614,3.37844503,-1.494962096,57.41646582,298,Toyota,0
1.157040302,6.318057881,0.46153155,80.15484838,794,Toyota,0
1.02172488,7.838335718,-0.191259548,89.14299263,343,Toyota,0
0.923225023,4.933166198,0.8330127,72.25343513,883,Toyota,0
0.855575845,3.629103283,1.021267176,50.52003092,493,Toyota,0
0.902983403,3.705252217,0.914236724,65.77774684,539,Toyota,0
1.180427518,5.940238617,0.137207359,94.1717693,553,Toyota,0
0.684111252,3.395835296,0.963601828,123.561058,480,Toyota,1
1.412365963,4.533681831,-0.896630108,136.4585175,793,Toyota,0
0.670236508,6.416807769,0.162495226,92.10853811,1288,Toyota,1
1.175312407,5.409951945,0.894907236,75.2771542,433,Toyota,1
0.787318993,6.726171758,-0.573734403,61.95924352,1276,Toyota,0
1.327702778,8.648432155,-0.034509033,111.9202356,838,Toyota,0
1.268983042,5.557052479,0.722354114,106.4142637,239,Toyota,0
0.896596613,7.487102352,0.438222021,90.46957673,974,Toyota,0
1.905441304,7.915880723,-0.73708427,63.36681156,551,Toyota,0
0.906421911,7.717448014,-0.518188477,98.26549106,1154,Toyota,0
1.197347712,7.836260307,0.014928236,85.52868692,1529,Toyota,0
1.242426334,6.701253956,-0.160424531,128.4960596,629,Toyota,0
0.913561624,6.812701693,0.368911415,63.35515704,555,Toyota,0
2.2985178,3.327302279,1.18137002,133.4000803,749,Toyota,1
1.427772093,7.024657151,0.4406766,108.903258,837,Toyota,0
0.963481233,3.146000998,1.726755142,56.73167588,208,Toyota,0
1.746122871,2.509782629,0.271343976,118.9888385,238,Toyota,0
0.889820241,5.802119232,0.161462307,43.10785945,224,Toyota,0
0.920793379,6.71972586,0.388768524,68.22015774,1189,Toyota,0
0.975049464,9.414306504,-1.123387694,78.49910833,1135,Toyota,0
1.156409506,6.670616088,0.188108131,65.39144414,1318,Toyota,1
1.043894042,6.754773492,0.35570994,64.19151478,929,Toyota,0
1.084697519,5.355919752,0.93072629,125.4411504,718,Toyota,1
0.930279608,2.342113386,1.215100288,71.3039324,209,Toyota,0
0.632302978,5.439682496,0.371808201,59.21482891,524,Toyota,0
1.03845648,6.34907799,0.498188078,110.0425388,660,Toyota,0
